From Date,To Date,PM2.5,PM10,WS,WD,Temp,RH
25-10-2020 00:00,26-10-2020 00:00,61.26,128.55,1.67,154.13,29.89,65.94
26-10-2020 00:00,27-10-2020 00:00,59.55,122.14,2.54,90.25,29.98,63.28
27-10-2020 00:00,28-10-2020 00:00,57.71,120.95,3.3,97.43,29.91,61.13
28-10-2020 00:00,29-10-2020 00:00,64.66,127.8,2.43,83.47,30.14,58.54
29-10-2020 00:00,30-10-2020 00:00,68.8,141.43,2.22,95.7,30.48,60.3
30-10-2020 00:00,31-10-2020 00:00,74.67,148.14,2.98,72.16,30.3,63.5
31-10-2020 00:00,01-11-2020 00:00,77.8,163.2,3.31,66.13,30.3,63.66
01-11-2020 00:00,02-11-2020 00:00,69.91,152.95,2.97,41.91,30.12,57.27
02-11-2020 00:00,03-11-2020 00:00,74.71,157.61,2.79,58.46,30,63.55
03-11-2020 00:00,04-11-2020 00:00,79.55,163.17,3.74,43.94,30.37,62.61
04-11-2020 00:00,05-11-2020 00:00,65.22,157.09,3.16,35.47,30.16,53.01
05-11-2020 00:00,06-11-2020 00:00,54.62,137.78,3.12,40.56,30.66,49.11
06-11-2020 00:00,07-11-2020 00:00,61.17,130.56,3.38,57.52,30.62,60.08
07-11-2020 00:00,08-11-2020 00:00,76.5,148.92,3.16,68.67,30.56,71.19
08-11-2020 00:00,09-11-2020 00:00,None,None,None,None,None,None
09-11-2020 00:00,10-11-2020 00:00,67.66,148.71,3.96,32.73,31.01,45.62
10-11-2020 00:00,11-11-2020 00:00,73.63,152.6,4.1,35.16,30.72,52.14
11-11-2020 00:00,12-11-2020 00:00,54.38,118.03,2.94,42.98,30.4,59.41
12-11-2020 00:00,13-11-2020 00:00,28.69,76.99,2.61,63.95,30.11,77.56
13-11-2020 00:00,14-11-2020 00:00,27.69,73.86,2.2,88.79,30.37,74.92
14-11-2020 00:00,15-11-2020 00:00,42.82,100.43,1.99,109.98,30.48,67.33
15-11-2020 00:00,16-11-2020 00:00,45.15,88.41,2.07,88.31,30.45,66.74
16-11-2020 00:00,17-11-2020 00:00,37.41,79.94,2.75,82.29,30.37,68.06
17-11-2020 00:00,18-11-2020 00:00,51.9,96.56,2.21,95.51,30.17,62.53
18-11-2020 00:00,19-11-2020 00:00,33.35,73.47,2.03,128.71,30.21,70.32
19-11-2020 00:00,20-11-2020 00:00,26.1,63.32,2.32,96.98,30.31,73.08
20-11-2020 00:00,21-11-2020 00:00,30.14,76.64,1.78,133.6,30.65,65
21-11-2020 00:00,22-11-2020 00:00,53.11,142.48,2.08,128.91,30.24,60.47
22-11-2020 00:00,23-11-2020 00:00,57.94,103.67,2.28,39.58,30.39,67.25
23-11-2020 00:00,24-11-2020 00:00,61.11,114.62,3.1,62.59,30.45,61.01
24-11-2020 00:00,25-11-2020 00:00,59.19,112.65,3.7,44.05,30.63,55.2
25-11-2020 00:00,26-11-2020 00:00,48.32,90.03,3.19,52.19,30.26,61.67
26-11-2020 00:00,27-11-2020 00:00,33.06,64.36,4.04,50.31,30.68,75.8
27-11-2020 00:00,28-11-2020 00:00,45.65,56.56,4.53,37.48,29.83,88.82
28-11-2020 00:00,29-11-2020 00:00,32.8,60.23,3.52,84.07,29.59,84.81
29-11-2020 00:00,30-11-2020 00:00,40.38,77.31,1.85,142.39,30.09,79.26
30-11-2020 00:00,01-12-2020 00:00,61.73,120.88,1.32,126.43,29.79,68.13
01-12-2020 00:00,02-12-2020 00:00,64.16,131.75,1.93,92.71,30.22,67.03
02-12-2020 00:00,03-12-2020 00:00,63.46,132.53,2.65,40.79,30.04,62.12
03-12-2020 00:00,04-12-2020 00:00,67.76,133.46,1.95,69.65,29.98,64.23
04-12-2020 00:00,05-12-2020 00:00,62.54,123.18,2.21,64.35,29.98,62.74
05-12-2020 00:00,06-12-2020 00:00,60.67,110.4,2.9,56.36,30.38,54.95
06-12-2020 00:00,07-12-2020 00:00,51.69,103.34,2.41,65.01,30.77,54.38
07-12-2020 00:00,08-12-2020 00:00,54.2,101.79,2.77,58.9,30.46,61.23
08-12-2020 00:00,09-12-2020 00:00,56.63,119.19,2.1,93.7,30.68,55.72
09-12-2020 00:00,10-12-2020 00:00,60.62,124.56,1.82,94.3,30.74,52
10-12-2020 00:00,11-12-2020 00:00,63.34,130.18,1.93,98.91,30.53,54.09
11-12-2020 00:00,12-12-2020 00:00,54.75,98.84,2.05,114.55,30.76,56.74
12-12-2020 00:00,13-12-2020 00:00,70.33,120.74,2.01,120.92,30.58,63.83
13-12-2020 00:00,14-12-2020 00:00,74.95,138.27,1.85,124.31,30.46,64.69
14-12-2020 00:00,15-12-2020 00:00,65.15,108.7,2.25,99.65,30.79,60.91
15-12-2020 00:00,16-12-2020 00:00,64.04,109.07,2.55,85.77,30.6,65.41
16-12-2020 00:00,17-12-2020 00:00,72.79,137.34,2.09,94.34,30.36,71.77
17-12-2020 00:00,18-12-2020 00:00,68.57,123,1.95,108.93,30.51,66.76
18-12-2020 00:00,19-12-2020 00:00,75.1,144.57,2.09,71.12,30.2,66.45
19-12-2020 00:00,20-12-2020 00:00,73.43,136.83,3.08,53.04,30.33,59.53
20-12-2020 00:00,21-12-2020 00:00,67.11,114.01,3.94,33.16,30.39,55.91
21-12-2020 00:00,22-12-2020 00:00,60.16,122.12,3.3,29.93,30.38,46.62
22-12-2020 00:00,23-12-2020 00:00,62.71,123.24,2.15,62.03,30.87,46.15
23-12-2020 00:00,24-12-2020 00:00,70.96,144.92,1.73,91.79,30.64,53.08
24-12-2020 00:00,25-12-2020 00:00,77.97,148.64,1.83,81.41,30.53,62.73
25-12-2020 00:00,26-12-2020 00:00,78.65,163.95,1.52,83.97,30.41,69.53
26-12-2020 00:00,27-12-2020 00:00,77.54,162.11,1.32,94.34,30.33,66.91
27-12-2020 00:00,28-12-2020 00:00,74.42,159.51,2.09,68.9,30.55,60.54
28-12-2020 00:00,29-12-2020 00:00,80.04,162.53,1.76,98.57,30.68,58.53
29-12-2020 00:00,30-12-2020 00:00,80.14,162.85,2.05,108.72,30.57,64.53
30-12-2020 00:00,31-12-2020 00:00,80.27,159.55,2.34,93.65,30.2,69.05
31-12-2020 00:00,01-01-2021 00:00,80.91,161.72,2.32,88.43,30.26,74.32
01-01-2021 00:00,02-01-2021 00:00,79.27,163.77,2,114.72,30.14,73.7
02-01-2021 00:00,03-01-2021 00:00,78.15,159.71,1.96,112.75,30.04,69.15
03-01-2021 00:00,04-01-2021 00:00,78.24,167.42,2.03,111.95,30.01,71.6
04-01-2021 00:00,05-01-2021 00:00,70.44,122.03,2.81,93.18,30.29,66.42
05-01-2021 00:00,06-01-2021 00:00,53.74,87.48,2.28,113.99,30.27,71.45
06-01-2021 00:00,07-01-2021 00:00,58.73,90.47,1.71,119.85,30.37,79.27
07-01-2021 00:00,08-01-2021 00:00,62.79,97.74,1.93,131.33,30.24,74.46
08-01-2021 00:00,09-01-2021 00:00,59.66,111.03,2.22,118.3,30.26,72.96
09-01-2021 00:00,10-01-2021 00:00,38.57,74.9,2.48,124.02,30.66,68.6
10-01-2021 00:00,11-01-2021 00:00,52.93,95.82,2.1,115.7,30.55,62.64
11-01-2021 00:00,12-01-2021 00:00,68.24,144.26,1.33,99.55,30.82,57.77
12-01-2021 00:00,13-01-2021 00:00,63.43,147.98,1.98,71.06,30.15,62.93
13-01-2021 00:00,14-01-2021 00:00,72.8,141.49,1.97,120.23,29.99,60.27
14-01-2021 00:00,15-01-2021 00:00,68.06,106.98,2.07,105.52,30,61.75
15-01-2021 00:00,16-01-2021 00:00,79.28,136.39,1.4,99.7,29.97,66.09
16-01-2021 00:00,17-01-2021 00:00,76.63,117.16,1.82,105.46,29.96,64.66
17-01-2021 00:00,18-01-2021 00:00,66.62,108.88,2.04,97.18,30,62.21
18-01-2021 00:00,19-01-2021 00:00,54.37,92.29,2.02,117.96,30.06,66.46
19-01-2021 00:00,20-01-2021 00:00,60.91,116.05,2,140.87,30.35,60.6
20-01-2021 00:00,21-01-2021 00:00,60.92,116.55,1.8,142.43,30.48,53.62
21-01-2021 00:00,22-01-2021 00:00,62.87,140.69,2.02,132.72,30.23,55.23
22-01-2021 00:00,23-01-2021 00:00,67.73,136,1.88,107.18,30.13,61.11
23-01-2021 00:00,24-01-2021 00:00,74.08,138.01,1.71,101.64,30.15,63.59
24-01-2021 00:00,25-01-2021 00:00,60.27,115.39,2.03,110.12,30.21,55.24
25-01-2021 00:00,26-01-2021 00:00,57.96,107.46,2.24,152.13,30.65,57.49
26-01-2021 00:00,27-01-2021 00:00,52.74,103.29,2.42,142.51,30.73,56.85
27-01-2021 00:00,28-01-2021 00:00,62.61,109.95,2.27,120.98,30.59,61.4
28-01-2021 00:00,29-01-2021 00:00,67.12,115.84,2.7,134.38,30.52,65.06
29-01-2021 00:00,30-01-2021 00:00,61.26,106.78,2.27,145.38,30.76,62.18
30-01-2021 00:00,31-01-2021 00:00,66.73,129.46,1.6,119,30.92,61.87
31-01-2021 00:00,01-02-2021 00:00,74.96,136.59,2.13,87.27,30.66,67.76
01-02-2021 00:00,02-02-2021 00:00,74.78,137.35,2.35,82.49,30.58,67.62
02-02-2021 00:00,03-02-2021 00:00,59.73,132.54,2.49,71.91,30.48,56.45
03-02-2021 00:00,04-02-2021 00:00,62.15,139.97,2.28,69.17,30.61,51.96
04-02-2021 00:00,05-02-2021 00:00,60.38,135.41,1.91,87.19,30.72,52.27
05-02-2021 00:00,06-02-2021 00:00,52.9,114.23,2.09,106.05,30.71,49.59
06-02-2021 00:00,07-02-2021 00:00,49.96,116.93,2.43,70.48,30.53,51.31
07-02-2021 00:00,08-02-2021 00:00,71.79,149.13,2.87,46.61,30.61,56.46
08-02-2021 00:00,09-02-2021 00:00,55.12,160.95,3.25,40.72,31.01,47.78
09-02-2021 00:00,10-02-2021 00:00,64.99,140.56,1.64,79.68,31.21,47.17
10-02-2021 00:00,11-02-2021 00:00,71.59,153,1.59,102.47,31.04,51.36
11-02-2021 00:00,12-02-2021 00:00,59.27,122.49,2.14,93.21,30.86,52.91
12-02-2021 00:00,13-02-2021 00:00,51.69,111.34,2.26,92.17,30.99,52.67
13-02-2021 00:00,14-02-2021 00:00,59.47,119.23,2.09,88.69,30.85,54.12
14-02-2021 00:00,15-02-2021 00:00,52.26,109.15,2.14,84.52,31.26,51.98
15-02-2021 00:00,16-02-2021 00:00,54.35,129.38,2.5,119.46,30.98,49.22
16-02-2021 00:00,17-02-2021 00:00,58.64,127.84,3.09,104.13,31.07,48.72
17-02-2021 00:00,18-02-2021 00:00,54.06,119.89,2.64,60.27,31.35,50.03
18-02-2021 00:00,19-02-2021 00:00,55.55,122.37,3.41,131.31,31.29,41.95
19-02-2021 00:00,20-02-2021 00:00,55.31,89.98,2.88,202.34,29.22,45.34
20-02-2021 00:00,21-02-2021 00:00,59.52,99.54,2.6,73.45,28.96,65.74
21-02-2021 00:00,22-02-2021 00:00,39.83,68.51,2.23,89.63,29.28,64.61
22-02-2021 00:00,23-02-2021 00:00,61.67,130.35,1.68,97.77,29.13,60.6
23-02-2021 00:00,24-02-2021 00:00,64.97,140.84,1.62,109.61,30.38,54.49
24-02-2021 00:00,25-02-2021 00:00,61.71,129.61,1.78,90.14,31.36,45.26
25-02-2021 00:00,26-02-2021 00:00,61.26,140.68,1.74,106.82,29.29,46.51
26-02-2021 00:00,27-02-2021 00:00,65.42,144.78,2.04,102.24,29.73,44.03
27-02-2021 00:00,28-02-2021 00:00,63.17,150.47,2.14,56.39,30.22,42.89
28-02-2021 00:00,01-03-2021 00:00,61.67,145.04,1.62,93.58,30.21,43.61
01-03-2021 00:00,02-03-2021 00:00,62.67,134.31,2.11,92.01,30.43,46.54
02-03-2021 00:00,03-03-2021 00:00,56.37,127.81,1.76,99.22,30.64,49.28
03-03-2021 00:00,04-03-2021 00:00,60.6,142.02,2.32,53.36,28.4,49.31
04-03-2021 00:00,05-03-2021 00:00,61.26,136.34,1.73,51.77,28.12,44.65
05-03-2021 00:00,06-03-2021 00:00,54.87,123.09,1.81,79.53,28.69,41.68
06-03-2021 00:00,07-03-2021 00:00,58.45,134.43,2.33,71.05,29.03,41.68
07-03-2021 00:00,08-03-2021 00:00,62.87,132.95,1.77,53.17,28.47,43.52
08-03-2021 00:00,09-03-2021 00:00,56.86,124.23,2.25,50.21,28.45,49.77
09-03-2021 00:00,10-03-2021 00:00,52.72,107.42,2.25,70.09,28.53,53.88
10-03-2021 00:00,11-03-2021 00:00,51.96,103.86,1.88,57.59,28.4,55.2
11-03-2021 00:00,12-03-2021 00:00,32.62,79.43,2.13,51.35,28.28,50.84
12-03-2021 00:00,13-03-2021 00:00,29.41,72,2.52,49.98,28.45,52.39
13-03-2021 00:00,14-03-2021 00:00,32.03,86.53,2.27,27.08,28.41,44.17
14-03-2021 00:00,15-03-2021 00:00,39.26,88.76,2.1,16.97,28.4,45.52
15-03-2021 00:00,16-03-2021 00:00,57.54,125.28,1.53,48.6,28.48,44.01
16-03-2021 00:00,17-03-2021 00:00,57.76,116.73,2.11,53.42,28.9,46.48
17-03-2021 00:00,18-03-2021 00:00,71.34,136.43,1.92,78.2,28.35,51.86
18-03-2021 00:00,19-03-2021 00:00,61.46,121.88,2.47,69.76,28.41,54.45
19-03-2021 00:00,20-03-2021 00:00,59.76,118.63,2.08,35.76,29.27,47.48
20-03-2021 00:00,21-03-2021 00:00,49.44,98.91,2.66,30.94,27.91,54.59
21-03-2021 00:00,22-03-2021 00:00,55.16,110.46,2.65,32.32,28.04,50.6
22-03-2021 00:00,23-03-2021 00:00,80.14,160.08,1.68,41.21,28.21,51.06
23-03-2021 00:00,24-03-2021 00:00,69.03,144.6,3.66,23.37,28.18,52.42
24-03-2021 00:00,25-03-2021 00:00,65.37,126.44,3.17,32.39,28.57,47.87
25-03-2021 00:00,26-03-2021 00:00,72.62,147.56,2.29,34.98,28.8,44.79
26-03-2021 00:00,27-03-2021 00:00,74.19,153.99,1.7,37.53,28.86,49.23
27-03-2021 00:00,28-03-2021 00:00,78.64,167.8,1.95,34.85,29.11,45.25
28-03-2021 00:00,29-03-2021 00:00,69.85,159.12,2.14,60.27,29.11,44.28
29-03-2021 00:00,30-03-2021 00:00,70.18,152.73,2.36,55.02,29,45.64
30-03-2021 00:00,31-03-2021 00:00,71.8,159.7,3.32,53.83,29.05,43.01
31-03-2021 00:00,01-04-2021 00:00,58.09,157.94,3.17,28.83,29.04,35.54
01-04-2021 00:00,02-04-2021 00:00,65.8,174.25,3.3,30.42,29.29,36.98
02-04-2021 00:00,03-04-2021 00:00,67.48,177.89,3.29,28.91,28.93,39.36
03-04-2021 00:00,04-04-2021 00:00,68.38,169.76,1.9,49.53,29.46,37.35
04-04-2021 00:00,05-04-2021 00:00,69.47,165.14,2.07,44.68,28.79,48.65
05-04-2021 00:00,06-04-2021 00:00,62.02,156.9,1.91,64.41,28.84,58.52
06-04-2021 00:00,07-04-2021 00:00,60.54,136.86,1.93,78.99,30.34,56.76
07-04-2021 00:00,08-04-2021 00:00,52.96,129.89,1.97,90.37,30.94,51.79
08-04-2021 00:00,09-04-2021 00:00,57.97,154.42,2.32,81.05,30.17,48.15
09-04-2021 00:00,10-04-2021 00:00,57.07,134.35,2.15,88.74,29.51,53.25
10-04-2021 00:00,11-04-2021 00:00,38.45,105.02,2.22,76.31,28.85,54.56
11-04-2021 00:00,12-04-2021 00:00,23.88,58.27,2.27,60.76,28.51,59.31
12-04-2021 00:00,13-04-2021 00:00,43.99,108.79,1.86,60.74,28.42,57.43
13-04-2021 00:00,14-04-2021 00:00,39.03,83.66,2.38,82.72,28.76,59.16
14-04-2021 00:00,15-04-2021 00:00,27.26,61.31,2.82,90.7,29.66,64.56
15-04-2021 00:00,16-04-2021 00:00,34.26,82.12,2.64,87.86,28.61,57.91
16-04-2021 00:00,17-04-2021 00:00,42.53,109.48,2.43,94.74,28.76,52.46
17-04-2021 00:00,18-04-2021 00:00,44.19,100.24,2.15,89.17,28.97,53.44
18-04-2021 00:00,19-04-2021 00:00,54.98,122.9,1.88,114.15,28.92,50.06
19-04-2021 00:00,20-04-2021 00:00,54.99,136.57,2.75,124.04,28.63,50.14
20-04-2021 00:00,21-04-2021 00:00,58.36,130.78,2.2,84.48,29.1,50.32
21-04-2021 00:00,22-04-2021 00:00,50.04,107.51,2.03,106.93,28.8,57.41
22-04-2021 00:00,23-04-2021 00:00,38.65,79.75,2.43,68.59,29.32,60.7
23-04-2021 00:00,24-04-2021 00:00,37.43,82.59,2.57,110.65,28.58,57.3
24-04-2021 00:00,25-04-2021 00:00,41.76,91.15,2.04,106.8,28.54,52.38
25-04-2021 00:00,26-04-2021 00:00,48.96,108.14,2.11,102.04,28.97,51.98
26-04-2021 00:00,27-04-2021 00:00,40.97,100.82,2.06,112.98,29.37,45.33
27-04-2021 00:00,28-04-2021 00:00,35.02,89.25,2.74,51.07,29.22,45.65
28-04-2021 00:00,29-04-2021 00:00,41.91,109.17,2.07,73.04,28.36,43.76
29-04-2021 00:00,30-04-2021 00:00,52.53,130.91,1.99,100.03,26.85,46.58
30-04-2021 00:00,01-05-2021 00:00,38.81,99.9,2.43,84.69,26.72,49.33
01-05-2021 00:00,02-05-2021 00:00,52.74,110.88,1.98,70.33,26.32,53.72
02-05-2021 00:00,03-05-2021 00:00,31.13,71.93,2.03,74.76,26.26,52.22
03-05-2021 00:00,04-05-2021 00:00,26.31,57.5,2.28,89.51,26.66,62.02
04-05-2021 00:00,05-05-2021 00:00,35.73,84.45,1.55,91.6,26.32,59.15
05-05-2021 00:00,06-05-2021 00:00,30.69,75.12,1.83,108.87,26.79,63.91
06-05-2021 00:00,07-05-2021 00:00,24.87,64.24,2.32,112.53,25.63,63.08
07-05-2021 00:00,08-05-2021 00:00,17.36,47.92,2.12,94.18,25.54,59.18
08-05-2021 00:00,09-05-2021 00:00,25.73,65.84,1.93,80.42,25.29,60.2
09-05-2021 00:00,10-05-2021 00:00,8.85,37.22,2.04,111.04,25.11,54.07
10-05-2021 00:00,11-05-2021 00:00,20.88,62.66,1.94,125.85,26.15,57.98
11-05-2021 00:00,12-05-2021 00:00,28.56,77.41,3.4,113.89,26.67,56.14
12-05-2021 00:00,13-05-2021 00:00,21.78,52.16,3.15,111.66,26.82,57.87
13-05-2021 00:00,14-05-2021 00:00,24.6,69.93,3.29,92.43,26.92,55.62
14-05-2021 00:00,15-05-2021 00:00,28.02,50.74,2.77,111.9,27.81,65.26
15-05-2021 00:00,16-05-2021 00:00,6.95,16.01,3.94,131.65,28.64,69.19
16-05-2021 00:00,17-05-2021 00:00,12.45,21.99,3.33,142.03,26.94,77.68
17-05-2021 00:00,18-05-2021 00:00,11.73,28.18,3.05,156.76,27.41,68.66
18-05-2021 00:00,19-05-2021 00:00,13.5,36.83,2.9,155.24,26.57,64.7
19-05-2021 00:00,20-05-2021 00:00,10.41,33.15,3.49,182.08,26.66,62.05
20-05-2021 00:00,21-05-2021 00:00,13.57,64.92,3.9,225.13,26.45,65.89
21-05-2021 00:00,22-05-2021 00:00,27.79,94.98,2.43,144.37,26.74,58.2
22-05-2021 00:00,23-05-2021 00:00,30.65,84.63,3.62,102.57,26.97,60.05
23-05-2021 00:00,24-05-2021 00:00,39.76,99.87,3.63,113.49,26.76,54.92
24-05-2021 00:00,25-05-2021 00:00,38.74,102.81,4.61,140.6,26.66,58.68
25-05-2021 00:00,26-05-2021 00:00,44.25,144.85,3.78,15.23,27,46.65
26-05-2021 00:00,27-05-2021 00:00,41.3,154.52,5.3,120.13,26.8,48.19
27-05-2021 00:00,28-05-2021 00:00,23.56,101.77,6.51,146.89,26.88,56.93
28-05-2021 00:00,29-05-2021 00:00,25.89,84.18,4.72,145.53,26.73,66.61
29-05-2021 00:00,30-05-2021 00:00,21.48,76.63,4.16,183.71,27.06,62.19
30-05-2021 00:00,31-05-2021 00:00,38.84,86.57,2.97,91.69,26.9,63.94
31-05-2021 00:00,01-06-2021 00:00,25.69,73.86,3.83,192.22,27.04,65.52
01-06-2021 00:00,02-06-2021 00:00,16.26,43,2.97,184.79,26.76,68.22
02-06-2021 00:00,03-06-2021 00:00,18.29,40.95,1.82,111.77,27.06,73.29
03-06-2021 00:00,04-06-2021 00:00,27.55,66.06,1.96,113.47,26.53,77.33
04-06-2021 00:00,05-06-2021 00:00,19.35,50.07,2.24,117.86,26.8,77.12
05-06-2021 00:00,06-06-2021 00:00,17.99,43.76,2.47,131.86,26.54,67.87
06-06-2021 00:00,07-06-2021 00:00,15.36,43.41,2.08,151.01,26.68,69.07
07-06-2021 00:00,08-06-2021 00:00,12.73,36.25,3.55,183.59,26.63,69.12
08-06-2021 00:00,09-06-2021 00:00,14.83,53.61,4.07,184.27,26.48,62.12
09-06-2021 00:00,10-06-2021 00:00,10.48,36.11,5.01,217.88,26.2,75.61
10-06-2021 00:00,11-06-2021 00:00,10.33,38.06,5.84,154.52,26.03,78.89
11-06-2021 00:00,12-06-2021 00:00,11.4,41.23,5.54,182.21,25.78,80.55
12-06-2021 00:00,13-06-2021 00:00,7.78,37.66,5.59,156.75,26.1,76.46
13-06-2021 00:00,14-06-2021 00:00,9.4,42.89,5.36,168.39,25.99,77.28
14-06-2021 00:00,15-06-2021 00:00,10.8,31.36,4.88,165.95,26.5,81.18
15-06-2021 00:00,16-06-2021 00:00,2.58,12.1,4.89,169.88,27.06,78.54
16-06-2021 00:00,17-06-2021 00:00,4.22,14.21,4.89,100.46,26.94,78.15
17-06-2021 00:00,18-06-2021 00:00,8.12,32.52,5.84,138.52,27.01,73.87
18-06-2021 00:00,19-06-2021 00:00,15.63,54.47,5.55,141.02,27.12,78.78
19-06-2021 00:00,20-06-2021 00:00,7.54,34.63,5.81,91.48,26.94,76.7
20-06-2021 00:00,21-06-2021 00:00,20.56,85.04,5.85,116.77,27.23,68.85
21-06-2021 00:00,22-06-2021 00:00,48.86,158.03,4.36,145.15,26.72,66.84
22-06-2021 00:00,23-06-2021 00:00,43.72,154.52,4.1,117.87,26.76,66.1
23-06-2021 00:00,24-06-2021 00:00,39.59,138.76,3.51,135.08,26.75,69.47
24-06-2021 00:00,25-06-2021 00:00,29.25,85.62,5.63,137.95,26.6,78.07
25-06-2021 00:00,26-06-2021 00:00,16.57,62.59,6.12,165.87,27.05,73.13
26-06-2021 00:00,27-06-2021 00:00,20.02,71.91,4.72,119.59,26.8,74.17
27-06-2021 00:00,28-06-2021 00:00,24.52,59.09,4.32,119.8,26.74,89.57
28-06-2021 00:00,29-06-2021 00:00,17.82,47.43,2.46,112,27.59,81.63
29-06-2021 00:00,30-06-2021 00:00,21.5,54.96,1.94,93.06,28.35,74.98
30-06-2021 00:00,01-07-2021 00:00,16.84,60.36,3.06,91.49,27.47,68.86
01-07-2021 00:00,02-07-2021 00:00,12.33,49.28,2.88,103.73,27.47,73.89
02-07-2021 00:00,03-07-2021 00:00,14.67,53.08,3.19,53.82,26.68,84.64
03-07-2021 00:00,04-07-2021 00:00,16.35,58.4,3.24,100,27.04,74.98
04-07-2021 00:00,05-07-2021 00:00,26.28,89.11,2.82,138.15,26.82,69.82
05-07-2021 00:00,06-07-2021 00:00,25.68,84.02,2.28,130.68,26.72,70.9
06-07-2021 00:00,07-07-2021 00:00,31.11,90.41,2.38,250.12,28.62,70.61
07-07-2021 00:00,08-07-2021 00:00,26.1,72.04,3.26,259.27,28.8,75.43
08-07-2021 00:00,09-07-2021 00:00,21.03,48.44,2.84,212.37,28.5,87.37
09-07-2021 00:00,10-07-2021 00:00,16.59,47.08,3.07,246.82,29.03,82.34
10-07-2021 00:00,11-07-2021 00:00,9.82,29.06,2.79,245.16,29.26,85.52
11-07-2021 00:00,12-07-2021 00:00,14.44,31.92,3.41,297.88,28.35,91.27
12-07-2021 00:00,13-07-2021 00:00,6.11,16.5,3.4,328.47,27.4,87.6
13-07-2021 00:00,14-07-2021 00:00,6.83,16.48,4.28,319.75,26.61,92.18
14-07-2021 00:00,15-07-2021 00:00,8.01,20.77,5.32,221.19,26.69,90.84
15-07-2021 00:00,16-07-2021 00:00,8.02,20.5,3.82,317.25,26.56,88.07
16-07-2021 00:00,17-07-2021 00:00,6.94,27.11,2.7,321.84,26.57,83.61
17-07-2021 00:00,18-07-2021 00:00,7.86,25.66,3.02,279.93,26.71,81.4
18-07-2021 00:00,19-07-2021 00:00,11.56,37.87,2.3,283.54,26.7,85.6
19-07-2021 00:00,20-07-2021 00:00,6.33,22.68,5.34,274.23,26.56,83.69
20-07-2021 00:00,21-07-2021 00:00,6.75,29.61,6.73,208.78,26.69,83.95
21-07-2021 00:00,22-07-2021 00:00,4.57,11.07,6.12,173.52,26.43,94.46
22-07-2021 00:00,23-07-2021 00:00,4.39,7.04,6.81,228.64,26.12,94.37
23-07-2021 00:00,24-07-2021 00:00,9.68,24.1,4.8,287.78,27.23,87.55
24-07-2021 00:00,25-07-2021 00:00,10.23,47.32,5.74,170.58,26.62,76.77
25-07-2021 00:00,26-07-2021 00:00,8.23,33.15,5.42,254.55,25.97,78.97
26-07-2021 00:00,27-07-2021 00:00,9.74,34.26,6.15,248.73,26.15,78.25
27-07-2021 00:00,28-07-2021 00:00,9.63,39.01,6.31,223.88,26.11,75.95
28-07-2021 00:00,29-07-2021 00:00,8.47,46.24,6.5,219.33,26.07,74.41
29-07-2021 00:00,30-07-2021 00:00,11.21,48.61,6.53,158.19,25.8,76.95
30-07-2021 00:00,31-07-2021 00:00,9.76,50.66,6.49,196.13,25.85,76.09
31-07-2021 00:00,01-08-2021 00:00,9.75,45.01,5.84,259.42,26,78.98
01-08-2021 00:00,02-08-2021 00:00,9.76,35.24,4.98,223.42,30.27,86.42
02-08-2021 00:00,03-08-2021 00:00,18.54,59.63,6.19,205.55,25.7,69.09
03-08-2021 00:00,04-08-2021 00:00,21.17,64.41,5.31,216.11,26.94,74.72
04-08-2021 00:00,05-08-2021 00:00,12.65,45.94,5.43,195.68,28.01,75.6
05-08-2021 00:00,06-08-2021 00:00,16.21,56.57,5.29,220.79,27.9,77.64
06-08-2021 00:00,07-08-2021 00:00,26.86,77,4.65,182.3,27.67,75.84
07-08-2021 00:00,08-08-2021 00:00,34.56,103.04,3.29,219.9,26.07,68.26
08-08-2021 00:00,09-08-2021 00:00,26.67,74.03,3.49,231.9,28.07,77.47
09-08-2021 00:00,10-08-2021 00:00,20.14,67.17,2.98,240.67,27.39,63.98
10-08-2021 00:00,11-08-2021 00:00,40.07,105.82,3.03,218.73,27.28,74.65
11-08-2021 00:00,12-08-2021 00:00,24.94,73.97,3.85,249.75,27.54,71.14
12-08-2021 00:00,13-08-2021 00:00,26.33,77.66,3.14,258.43,27.29,75.62
13-08-2021 00:00,14-08-2021 00:00,27.29,67.02,3.72,269.12,27.55,78.87
14-08-2021 00:00,15-08-2021 00:00,25.88,71.16,4.16,262.15,27.52,77.7
15-08-2021 00:00,16-08-2021 00:00,11.63,39.19,4.62,218.16,27.41,77.56
16-08-2021 00:00,17-08-2021 00:00,22.07,46.56,4.67,258.81,27.25,88.71
17-08-2021 00:00,18-08-2021 00:00,25.59,58.12,3.66,191.8,27.33,93.24
18-08-2021 00:00,19-08-2021 00:00,16.89,35.43,4.07,160.28,27.37,90.17
19-08-2021 00:00,20-08-2021 00:00,15.71,42.6,5.25,202.62,27.6,85.85
20-08-2021 00:00,21-08-2021 00:00,22.49,65.97,3.18,201.42,27.53,83.91
21-08-2021 00:00,22-08-2021 00:00,15.38,50.99,2.95,248.67,27.49,82.2
22-08-2021 00:00,23-08-2021 00:00,14.89,49.28,2.59,257.74,27.55,77.27
23-08-2021 00:00,24-08-2021 00:00,19.8,42.93,2.14,296.32,27.8,79.12
24-08-2021 00:00,25-08-2021 00:00,38.02,72.46,2.06,308.17,27.45,79.13
